	id	sentence	Past	Future
233	Truman_1950_70	At the last session this Congress laid the basis for this joint effort.	1.0	1.0
234	Ford_1975_118	We must strike a reasonable compromise on environmental concerns with coal.	0.0	1.0
235	Ford_1976_6	We have not remade paradise on Earth.	1.0	0.0
236	Roosevelt_1943_111	Our experience will enable us during the coming year to improve the necessary mechanisms of wartime economic controls, and to simplify administrative procedures.	0.0	1.0
237	Ford_1975_174	We are a great Nation--spiritually, politically, militarily, diplomatically, and economically.	0.0	0.0
238	Roosevelt_1934_39	Such a national plan will, in a generation or two, return many times the money spent on it; more important, it will eliminate the use of inefficient tools, conserve and increase natural resources, prevent waste, and enable millions of our people to take better advantage of the opportunities which God has given our country.	0.0	1.0
239	Bush_2006_57	In less than 3 years, that nation has gone from dictatorship, to liberation, to sovereignty, to a constitution, to national elections.	1.0	0.0
240	Carter_1978_184	The first and prime concern is and will remain the security of our country.	0.0	1.0
241	Ford_1976_31	The time has now come for a fundamentally different approach for a new realism that is true to the great principles upon which this Nation was founded.	1.0	1.0
242	Roosevelt_1908_365	"Inquiry into the condition of the Mississippi and its principal tributaries reveals very many instances of the utter waste caused by the methods which have hitherto obtained for the so-called ""improvement"" of navigation."	1.0	0.0
243	Bush_2004_239	The outcome of this debate is important, and so is the way we conduct it.	0.0	1.0
244	Obama_2015_213	Helping hard-working families make ends meet, giving them the tools they need for good-paying jobs in this new economy, maintaining the conditions of growth and competitivenessthis is where America needs to go.	0.0	1.0
245	Obama_2009_275	And we must show them and all our people that we are equal to the task before us.	0.0	1.0
246	Bush_1990_162	I began tonight speaking about the changes we've seen this past year.	1.0	0.0
247	Trump_2018_284	And that, together, they could light up the world.	0.0	1.0
248	Roosevelt_1903_381	Our generosity was such as to make it a serious question whether we had not gone too far in their interest at the expense of our own; for in our scrupulous desire to pay all possible heed, not merely to the real but even to the fancied rights of our weaker neighbor, who already owed so much to our protection and forbearance, we yielded in all possible ways to her desires in drawing up the treaty.	1.0	0.0
249	Roosevelt_1905_482	This fact has led to the grazing homestead of 640 acres in Nebraska and to the proposed extension of it to other States.	1.0	1.0
250	Eisenhower_1961_145	The concept of a trained and dedicated government career service has been strengthened by the provision of life and health insurance benefits, a vastly improved retirement system, a new merit promotion program, and the first effective incentive awards program.	1.0	0.0
251	Coolidge_1924_98	A subcommittee of the Committees on Agriculture should investigate this field and negotiate with prospective purchasers.	0.0	1.0
252	Taft_1912_97	The question whether the use of American ports as foci of revolutionary intrigue can be best dealt with by a further amendment to the neutrality statutes or whether it would be safer to deal with special cases by special laws is one worthy of the careful consideration of the Congress.	0.0	1.0
253	Clinton_1996_22	We know there's not a program for every problem.	0.0	0.0
254	Carter_1981_487	I am confident that the newest arrivals to our country will carry on this tradition.	1.0	1.0
255	Bush_2008_112	This agreement will be effective only if it includes commitments by every major economy and gives none a free ride.	1.0	0.0
256	Clinton_1999_204	We also must be ready for the 21st century from its very first moment by solving the so-called Y2K computer problem.	0.0	1.0
257	Clinton_1995_19	And to Ronald Reagan, whom we wish well tonight, and who exhorted us to carry on until the twilight struggle against Communism was won.	1.0	0.0
258	Ford_1976_2	In man's long, upward march from savagery and slavery--throughout the nearly 2,000 years of the Christian calendar, the nearly 6,000 years of Jewish reckoning--there have been many deep, terrifying valleys, but also many bright and towering peaks.	1.0	0.0
259	Carter_1981_179	In response, the President established the Kemeny Commission to review the accident and make recommendations.	1.0	0.0
260	Coolidge_1928_73	We could scarcely afford to be the only nation that refuses the relief which Austria seeks.	0.0	1.0
261	Clinton_1996_90	I challenge American businesses to give people on welfare the chance to move into the work force.	0.0	1.0
262	Roosevelt_1901_78	Since the industrial changes which have so enormously increased the productive power of mankind, they are no longer sufficient.	1.0	1.0
263	Bush_2007_66	And for the millions of other Americans who have no health insurance at all, this deduction would help put a basic private health insurance plan within their reach.	0.0	1.0
264	Carter_1981_741	As one of our Nation's most outstanding leaders, it is appropriate that his birthday be commemorated as a national holiday.	1.0	0.0
265	Ford_1975_116	It is the intent of this Administration to move ahead with exploration, leasing, and production on those frontier areas of the Outer Continental Shelf where the environmental risks are acceptable.	0.0	1.0
266	Clinton_1993_128	We will reward the work of millions of working poor Americans by realizing the principle that if you work 40 hours a week and you've got a child in the house, you will no longer be in poverty.	0.0	1.0
267	Clinton_1998_103	We ought to help them in the same way if their factory closes.	0.0	1.0
268	Clinton_1994_145	That may not be popular with either party, but it happens to be the truth.	0.0	0.0
269	Coolidge_1926_131	In working out this problem to any sound conclusion it is necessary to avoid putting the Government into the business of production or marketing or attempting to enact legislation for the purpose of price fixing.	0.0	1.0
270	Reagan_1984_73	But that's only a little more than half of what we sought.	1.0	0.0
271	Ford_1976_257	We can see forward only dimly--1 year, 5 years, a generation perhaps.	0.0	1.0
272	Carter_1978_233	It has been said that our best years are behind us.	1.0	0.0
274	Bush_1991_39	Tonight, I come before this house, and the American people, with an appeal for renewal.	0.0	1.0
275	Roosevelt_1905_461	Such officer or employe owes the duty to the United States to guard carefully and not to divulge or in any manner use, prematurely, information which is accessible to the officer or employe by reason of his official position.	0.0	0.0
276	Eisenhower_1960_20	But we must find some place to begin.	0.0	1.0
277	Truman_1952_31	In Europe combined defense has become a reality.	1.0	0.0
278	Clinton_1999_125	That's great.	0.0	0.0
279	Taft_1909_308	They will furnish a satisfactory substitute, based on sound principle and actual successful trial in nearly all the countries of the world, for the system of government guaranty of deposits now being adopted in several western States, which with deference to those who advocate it seems to me to have in it the seeds of demoralization to conservative banking and certain financial disaster.	1.0	1.0
